dBFS,time
-28.53422737121582,1729477247785000
-28.056640625,1729477247897000
-30.378299713134766,1729477247998000
-30.659626007080078,1729477248115000
-31.947555541992188,1729477248215000
-28.181726455688477,1729477248315000
-30.03675651550293,1729477248415000
-31.090696334838867,1729477248532000
-32.14912796020508,1729477248632000
-28.65941047668457,1729477248732000
-28.0134334564209,1729477248832000
-29.57829475402832,1729477248932000
-28.048871994018555,1729477249049000
-26.830135345458984,1729477249149000
-28.362035751342773,1729477249249000
-30.11860466003418,1729477249349000
-28.026697158813477,1729477249465000
-29.213653564453125,1729477249565000
-30.13506317138672,1729477249665999
-30.86307144165039,1729477249766000
-27.44694709777832,1729477249865999
-25.528657913208008,1729477249966000
-27.565889358520508,1729477250065999
-26.942523956298828,1729477250166000
-25.569944381713867,1729477250267000
-26.489282608032227,1729477250367000
-27.973600387573242,1729477250467000
-27.414920806884766,1729477250567000
-21.76311492919922,1729477250667000
-24.244848251342773,1729477250772000
-26.2900390625,1729477250884000
-25.26111602783203,1729477250984000
-27.253145217895508,1729477251084000
-24.44037628173828,1729477251184000
-24.055767059326172,1729477251284000
-25.641084671020508,1729477251384000
-27.013219833374023,1729477251484000
-28.924083709716797,1729477251601000
-27.59884262084961,1729477251701000
-29.032487869262695,1729477251807000
-27.438447952270508,1729477251918000
-25.55016326904297,1729477252017999
-23.104293823242188,1729477252118000
-24.89687728881836,1729477252217999
-22.88057518005371,1729477252318000
-26.30584716796875,1729477252435000
-25.7344913482666,1729477252535000
-28.0087947845459,1729477252635000
-27.38908576965332,1729477252735000
-26.779813766479492,1729477252840000
-25.998931884765625,1729477252952000
-26.4617862701416,1729477253052000
-26.649864196777344,1729477253152000
-22.6103572845459,1729477253252000
-24.27394676208496,1729477253353000
-24.616268157958984,1729477253453000
-25.29437828063965,1729477253553000
-25.51387596130371,1729477253653000
