dBFS,time
-17.460208892822266,1729477018220000
-11.939969062805176,1729477018332000
-10.394292831420898,1729477018433000
-13.023808479309082,1729477018533000
-15.45379638671875,1729477018633000
-13.242033958435059,1729477018733000
-10.9636869430542,1729477018849999
-8.837456703186035,1729477018950000
-11.183234214782715,1729477019049999
-13.283173561096191,1729477019150000
-10.251997947692871,1729477019249999
-10.47041130065918,1729477019351000
-13.431353569030762,1729477019467000
-16.197263717651367,1729477019567000
-18.846792221069336,1729477019667000
-11.692423820495605,1729477019784000
-11.038843154907227,1729477019884000
-11.60021686553955,1729477019984000
-14.501805305480957,1729477020101000
-17.701059341430664,1729477020201999
-20.00140953063965,1729477020318000
-22.229825973510742,1729477020417999
-24.578054428100586,1729477020518000
-20.174009323120117,1729477020617999
-19.38172721862793,1729477020718000
-13.105841636657715,1729477020817999
-14.653528213500977,1729477020918000
-15.138006210327148,1729477021017999
-13.477542877197266,1729477021118000
-14.017580032348633,1729477021235000
-12.394983291625977,1729477021335000
-14.762138366699219,1729477021435000
-5.925302982330322,1729477021535000
-5.079482078552246,1729477021635000
-3.8808252811431885,1729477021736000
-6.005019187927246,1729477021836000
-3.047280788421631,1729477021936000
-3.7382540702819824,1729477022036000
-2.9050960540771484,1729477022136000
-6.176479816436768,1729477022241999
-7.05004358291626,1729477022353000
-6.167492866516113,1729477022453000
-3.21054744720459,1729477022553000
-5.244109630584717,1729477022653000
-6.528045654296875,1729477022753000
-3.8630378246307373,1729477022853000
-7.763344764709473,1729477022953000
-4.730865955352783,1729477023053000
-6.553186893463135,1729477023169999
-4.313905239105225,1729477023276000
-4.749475955963135,1729477023387000
-8.392940521240234,1729477023487000
-6.604537487030029,1729477023587000
-7.902834892272949,1729477023687000
-6.7573723793029785,1729477023787000
-4.015427112579346,1729477023887000
-4.027360916137695,1729477023987000
-7.90209436416626,1729477024104000
-6.57835054397583,1729477024204000
-4.361719131469727,1729477024311000
-2.884484052658081,1729477024421000
-6.645703315734863,1729477024521000
-5.3978376388549805,1729477024621000
-7.951388359069824,1729477024721000
-6.719334125518799,1729477024821000
-8.309438705444336,1729477024921000
-9.717182159423828,1729477025022000
-2.132554769515991,1729477025121999
-4.519731521606445,1729477025222000
-7.697463512420654,1729477025321999
-9.50346851348877,1729477025422000
-11.295928955078125,1729477025521999
-9.331040382385254,1729477025622000
-8.295470237731934,1729477025721999
-11.182795524597168,1729477025822000
-13.539617538452148,1729477025921999
-3.8007748126983643,1729477026022000
-4.76860237121582,1729477026121999
-6.730659484863281,1729477026222000
-4.762385368347168,1729477026323000
-7.293249130249023,1729477026422000
-9.660188674926758,1729477026523000
-12.384544372558594,1729477026623000
-5.4595627784729,1729477026723000
-8.3905668258667,1729477026823000
-11.563509941101074,1729477026923000
-14.085862159729004,1729477027023000
-12.230073928833008,1729477027123000
-8.662518501281738,1729477027223000
-3.3161022663116455,1729477027324000
-6.420588493347168,1729477027440000
-6.287051677703857,1729477027540000
-7.237143039703369,1729477027640000
-6.219902038574219,1729477027740000
-3.8059496879577637,1729477027841000
-4.3516621589660645,1729477027957000
-7.623565673828125,1729477028057000
-10.277287483215332,1729477028157000
-6.562677383422852,1729477028257000
-6.0896100997924805,1729477028358000
-8.850607872009277,1729477028473999
-7.471218585968018,1729477028574000
-10.307442665100098,1729477028675000
-12.329578399658203,1729477028791000
-6.792211055755615,1729477028891000
-9.863625526428223,1729477028991000
-9.192468643188477,1729477029091000
-11.597244262695312,1729477029191000
-9.710559844970703,1729477029291000
-13.42615795135498,1729477029392000
-16.544118881225586,1729477029492000
-19.17633056640625,1729477029592000
-15.94194221496582,1729477029692000
-16.180788040161133,1729477029792000
-14.748486518859863,1729477029892000
-17.697052001953125,1729477029992000
-16.96364974975586,1729477030092000
-19.305160522460938,1729477030192000
-22.731977462768555,1729477030292000
-21.428306579589844,1729477030392000
-20.2474365234375,1729477030492000
-15.004788398742676,1729477030609000
-17.365459442138672,1729477030709000
-14.608231544494629,1729477030809000
-18.38926124572754,1729477030909000
-21.43425941467285,1729477031009999
-23.58110809326172,1729477031110000
-22.198898315429688,1729477031209999
-14.31441879272461,1729477031309000
-17.038969039916992,1729477031409999
-20.08977508544922,1729477031510000
-22.996244430541992,1729477031609999
-25.31927490234375,1729477031710000
-27.349700927734375,1729477031809999
-28.962024688720703,1729477031910000
-27.281999588012695,1729477032009999
-27.71477508544922,1729477032110000
-26.75947380065918,1729477032227000
-27.753982543945312,1729477032328000
-26.529075622558594,1729477032427000
-26.819393157958984,1729477032528000
-27.0937557220459,1729477032644000
-22.956872940063477,1729477032744000
-22.37859344482422,1729477032844000
-21.78071403503418,1729477032944000
-20.51207733154297,1729477033045000
-22.0898494720459,1729477033149000
