z,y,x,time
-0.2610463068902492,0.222692903098464,-0.31069004324227567,1727699085026637
-0.38308629415035245,0.24251228681206702,-0.1443205003902316,1727699085036640
-0.2630290051400661,0.3668020988255739,0.03183335437327623,1727699085046643
-0.15935469565391538,0.3069324442744255,-0.08575345287024974,1727699085056646
-0.07050327676832675,0.32663258552253244,-0.23292393586412072,1727699085066648
0.1108779572546482,0.41406595430374143,-0.3112396399490535,1727699085076651
0.2836339862734079,0.4901280342429876,-0.4184168429896235,1727699085086654
0.541564206969738,0.5461749156355857,-0.5408636574849486,1727699085096657
0.714748690533638,0.5804395888090134,-0.6043399582259357,1727699085106659
0.38971594142317767,0.4473889627128839,-0.5117246567621827,1727699085116662
0.10047639022767543,0.23631577025949954,-0.4387938605859875,1727699085126665
-0.130759300288558,0.08984276801049709,-0.2488080259554088,1727699085136668
-0.18098083652853963,0.10890694944262504,-0.056457946411520236,1727699085146671
-0.04414835380613803,0.2247708784162998,0.10892740770876407,1727699085156673
0.25547347519397734,0.25643267561495303,0.14726415262669323,1727699085166676
0.6031237143039703,0.14566577751934529,0.01964461166858673,1727699085176679
0.806419258493185,-0.1302294311955571,-0.14386223522871733,1727699085186682
0.852561416465044,-0.38170448440313337,-0.23594737533852456,1727699085196685
0.4783943418294191,-0.4890379009187221,-0.21923545612096784,1727699085206687
-0.18711188662946224,-0.5268237339556217,-0.17890227668881414,1727699085216690
-0.5303589223444461,-0.5116448695242405,-0.16632263497039676,1727699085226693
-0.6865443403124809,-0.3961716934338212,-0.14906871783062814,1727699085236696
-0.7637596819400787,-0.29765111344903705,-0.042045974699407816,1727699085246698
-0.6329407604187727,-0.2055988526955247,0.06462780886366963,1727699085256701
-0.322412922000885,-0.15241671308428048,0.17730960066989063,1727699085266704
-0.024012743750214574,-0.16274609165787696,0.1975930947639048,1727699085276707
0.10772621522545814,-0.20793284860104322,0.1741613657720387,1727699085286710
0.11222995638549327,-0.2217033075392246,0.12201682558022439,1727699085296712
0.13042670733332634,-0.1856149260699749,0.09686470253653824,1727699085306715
0.23581308143436908,-0.127130003875494,0.10127696602083743,1727699085316718
0.41776363977789877,-0.10263210695683955,0.11870689731463789,1727699085326721
0.6529997981071471,-0.13601006042361258,0.17877930789627133,1727699085336724
0.8610539350003004,-0.1368856742143631,0.25727036854811014,1727699085346726
0.8938742545843124,-0.09532733690142631,0.3966990783087909,1727699085356729
0.7019289564490317,-0.07202069559395313,0.5180013258788735,1727699085366732
0.38887364538013935,-0.07191957330703735,0.5044583920862525,1727699085376735
0.11461305212974547,-0.06184884566962719,0.4094042461030185,1727699085386738
-0.10555588544905185,-0.005011106160283088,0.3259682033296674,1727699085396740
-0.24338263990581036,0.06859890445172787,0.23872005492225287,1727699085406743
-0.23613281490802762,0.12071487613618373,0.10532989467345177,1727699085416746
-0.18843875131905077,0.12157236974835395,-0.01507102014273405,1727699085426749
-0.09302899683117866,0.11439736355245113,-0.06614983079917729,1727699085436752
0.04092763819396496,0.1096107137978077,-0.0780935857668519,1727699085446754
0.17908873917162418,0.08982873948514461,-0.0070006725423038,1727699085456757
0.15289865138232708,0.06455342845320701,0.057009881205856795,1727699085466760
0.06876373962461949,0.045752281871438025,0.09603117432184517,1727699085476763
0.05527531249821186,0.025243746849894524,0.10269099753722548,1727699085486766
0.09259995776414871,0.053559156230092046,0.12448964543454348,1727699085496768
0.18932897815704344,0.07223229251801967,0.1274864891629666,1727699085506771
0.28390228182077404,0.05934416937232017,0.1057250314708799,1727699085516774
0.4161322391837835,0.03366553823649883,0.09198036456108093,1727699085526777
0.5831874262124299,-0.016229250267148016,0.058234819890931246,1727699085536780
0.7253349664777516,-0.0376928940564394,0.03723258306831121,1727699085546782
0.720237351077795,-0.04729717322587967,0.035518472626805304,1727699085556785
0.6122644676148891,-0.026599837633967397,0.04306918026730418,1727699085566788
0.43866906516253945,-0.00708323625922203,0.02759863941296935,1727699085576791
