altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed,time
39.25971339163836,0.2878175377845764,-1,35.65987910340856,3.8368541997438257,-1,4.361212993762108,3,139.79544504606457,0.03981165215373039,1729477184516445
41.975539668827004,-1,-1,35.66012500614287,2.659339412479345,-1,246.82866229693806,30.008807141183503,139.7951670717532,-1,1729477190099129
42.30011435947486,-1,-1,35.660093290535286,6.87725516758033,-1,58.942990604679494,30,139.79519156733946,-1,1729477191361486
51.553402298930735,0.3864207863807678,27.875660031243086,35.6598885046817,16.130543107036203,0,17.990060385760522,11.353418350219727,139.79550788308498,0.7731775641441345,1729477193372250
40.516805650524226,0.42735207080841064,31.021602474268647,35.65991659180315,5.093946458629695,0,14,3,139.79549743023557,0.8365041017532349,1729477194372231
40.08258110598848,0.3873063325881958,14.92050043056868,35.659926636912964,4.65972191409395,0,14,3,139.7954922100416,0.8365041017532349,1729477195372205
40.31134041503251,0.3046512007713318,17.56022511080604,35.65994168248929,4.88848122313798,0,14,3,139.7954783998494,0.8365041017532349,1729477196372186
40.021802806590884,0.2981339693069458,12.703959757153322,35.659954368038726,4.598943614696353,0,7.574607825198803,3,139.7954390835254,0.6456746459007263,1729477197997161
39.804783271640936,0.3062521517276764,11.445032095941265,35.659960531111174,4.381924079746405,0,7.27282055884876,3,139.79542838411447,0.6818282008171082,1729477199000132
39.80196171292591,0.28352734446525574,14.170499555924382,35.6599787711791,4.379102521031378,0,6.3678897422878915,3,139.79542187551118,0.6818282008171082,1729477200000149
39.70221574168639,0.27484363317489624,10.46321545464038,35.65997903621033,4.279356549791856,0,5.517914839261818,3,139.79540497773277,0.6818282008171082,1729477201000136
