dBFS,time
-20.43256187438965,1729477462703000
-20.069759368896484,1729477462803000
-17.219444274902344,1729477462903000
-18.788311004638672,1729477463003000
-13.967452049255371,1729477463103000
-16.731830596923828,1729477463203000
-18.7946720123291,1729477463303000
-19.453441619873047,1729477463403000
-19.344873428344727,1729477463503000
-16.553691864013672,1729477463603000
-17.7188720703125,1729477463703000
-21.261560440063477,1729477463803000
-17.674381256103516,1729477463904000
-14.394281387329102,1729477464004000
-16.231544494628906,1729477464104000
-18.01577377319336,1729477464204000
-20.616985321044922,1729477464304000
-16.878999710083008,1729477464404000
-18.09901237487793,1729477464504000
-18.817611694335938,1729477464604000
-18.040964126586914,1729477464704000
-16.469314575195312,1729477464804000
-18.740543365478516,1729477464904000
-11.624536514282227,1729477465005000
-14.71522331237793,1729477465105000
-17.10950469970703,1729477465205000
-20.172527313232422,1729477465321000
-21.494775772094727,1729477465421000
-22.477649688720703,1729477465521999
-25.0006160736084,1729477465622000
-26.515077590942383,1729477465721999
-19.79053497314453,1729477465822000
-17.5618839263916,1729477465921999
-20.029382705688477,1729477466022000
-22.96220588684082,1729477466121999
-19.32411766052246,1729477466222000
-21.925777435302734,1729477466321999
-16.710935592651367,1729477466422000
-9.525859832763672,1729477466521999
-12.693090438842773,1729477466625000
-16.6265869140625,1729477466729000
-19.604080200195312,1729477466839000
-17.17716407775879,1729477466939000
-16.66683006286621,1729477467040000
-19.00405502319336,1729477467139000
-12.914299011230469,1729477467240000
-17.199169158935547,1729477467340000
-19.60481834411621,1729477467440000
-20.521991729736328,1729477467540000
-22.55183982849121,1729477467640000
-22.709556579589844,1729477467740000
-24.50418472290039,1729477467840000
-21.42125701904297,1729477467940000
-22.957338333129883,1729477468040000
-24.58457374572754,1729477468141000
-23.467824935913086,1729477468241000
-14.654389381408691,1729477468340000
-10.556428909301758,1729477468441000
-14.424930572509766,1729477468541000
-17.05013084411621,1729477468641000
-20.379568099975586,1729477468758000
-19.385196685791016,1729477468857999
-15.201315879821777,1729477468958000
-17.309019088745117,1729477469057999
-19.56688690185547,1729477469175000
-15.074932098388672,1729477469278000
-18.001955032348633,1729477469391000
-15.504242897033691,1729477469491000
-16.166418075561523,1729477469591000
-10.531970977783203,1729477469692000
-13.890676498413086,1729477469792000
-15.475964546203613,1729477469909000
-15.669779777526855,1729477470009000
-18.131433486938477,1729477470109000
-15.218737602233887,1729477470209000
-15.005280494689941,1729477470309000
-17.80218505859375,1729477470409000
-20.396141052246094,1729477470509000
-16.57721519470215,1729477470609000
-13.564009666442871,1729477470709000
-16.73300552368164,1729477470809000
-19.362197875976562,1729477470909000
-21.264633178710938,1729477471009000
-23.234521865844727,1729477471109000
-23.34467124938965,1729477471209000
-24.69023895263672,1729477471310000
-22.81869888305664,1729477471409999
-21.994726181030273,1729477471510000
-19.520841598510742,1729477471609999
-12.595691680908203,1729477471710000
-15.258820533752441,1729477471809999
-14.56923770904541,1729477471910000
-16.024715423583984,1729477472009999
-14.913383483886719,1729477472110000
-14.211751937866211,1729477472209999
-18.3698787689209,1729477472310000
-19.78835678100586,1729477472409999
-21.822851181030273,1729477472511000
-24.501245498657227,1729477472611000
-21.31947135925293,1729477472711000
-23.01304054260254,1729477472811000
-19.002412796020508,1729477472911000
-22.173738479614258,1729477473028000
-24.313745498657227,1729477473128000
-26.17428970336914,1729477473228000
-27.127832412719727,1729477473328000
-25.592443466186523,1729477473428000
-25.674028396606445,1729477473528000
-21.623184204101562,1729477473628000
-23.460275650024414,1729477473728000
-25.36492919921875,1729477473828000
-27.06587791442871,1729477473928000
-26.49846649169922,1729477474029000
-24.88552474975586,1729477474128000
-24.108163833618164,1729477474228000
-25.229598999023438,1729477474328000
-24.945466995239258,1729477474429000
-19.932537078857422,1729477474529000
-22.329395294189453,1729477474629000
-22.797258377075195,1729477474745999
-19.44078826904297,1729477474846000
-21.907306671142578,1729477474945999
-22.355955123901367,1729477475046000
-22.294445037841797,1729477475163000
-19.765670776367188,1729477475263000
-22.929777145385742,1729477475380000
-22.871135711669922,1729477475480000
-19.687280654907227,1729477475579000
-21.388160705566406,1729477475680000
-23.131948471069336,1729477475780000
-25.185453414916992,1729477475880000
-22.8389835357666,1729477475997000
-23.889310836791992,1729477476097000
-18.479124069213867,1729477476197000
-21.048439025878906,1729477476297000
-19.861614227294922,1729477476397000
-22.255151748657227,1729477476497000
-23.806873321533203,1729477476597000
-17.558231353759766,1729477476697000
-20.782142639160156,1729477476797000
-22.45488929748535,1729477476897000
-19.311647415161133,1729477476998000
-21.890499114990234,1729477477097000
-23.560346603393555,1729477477198000
-20.970041275024414,1729477477297999
-23.065603256225586,1729477477415000
-25.09515380859375,1729477477515000
-26.366052627563477,1729477477615000
-27.868627548217773,1729477477715000
-29.084436416625977,1729477477815000
-26.170015335083008,1729477477915000
-27.008594512939453,1729477478015000
-25.38837242126465,1729477478115000
-26.475528717041016,1729477478215000
-25.545059204101562,1729477478315000
