dBFS,time
-13.132186889648438,1729476720188000
-7.185769557952881,1729476726343000
-3.3215227127075195,1729476726449000
-4.115250587463379,1729476726560000
-5.021989345550537,1729476726660000
-4.803275108337402,1729476726760000
-4.627540588378906,1729476726860000
-3.465301990509033,1729476726960000
-6.317837238311768,1729476727060000
-3.2555859088897705,1729476727160000
-6.0836710929870605,1729476727260000
-8.224517822265625,1729476727360000
-10.619738578796387,1729476727460000
-7.6522722244262695,1729476727561000
-6.2680463790893555,1729476727660000
-5.6247944831848145,1729476727761000
-3.6853559017181396,1729476727861000
-5.624529838562012,1729476727961000
-6.27474308013916,1729476728061000
-9.553438186645508,1729476728161000
-6.821420669555664,1729476728261000
-3.1328125,1729476728361000
-2.131213903427124,1729476728461000
-3.9761643409729004,1729476728561000
-5.319953918457031,1729476728661000
-5.125638961791992,1729476728761999
-1.8117505311965942,1729476728878000
-3.591719627380371,1729476728977999
-6.885478496551514,1729476729078000
-6.655802249908447,1729476729195000
-2.708261013031006,1729476729295000
-4.747583389282227,1729476729395000
-6.859222888946533,1729476729495000
-2.2200965881347656,1729476729596000
-4.633498191833496,1729476729695000
-3.83404541015625,1729476729796000
-6.363637924194336,1729476729896000
-8.414605140686035,1729476729995000
-7.291600704193115,1729476730096000
-5.694094181060791,1729476730196000
-8.53609561920166,1729476730296000
-4.388210296630859,1729476730396000
-2.7047324180603027,1729476730496000
-5.329351425170898,1729476730596000
-7.190417289733887,1729476730696000
-4.937930107116699,1729476730796000
-4.152929782867432,1729476730896000
-4.089199066162109,1729476731013000
-2.0460245609283447,1729476731113000
-4.3708696365356445,1729476731214000
-7.533636093139648,1729476731329999
-8.80648136138916,1729476731430000
-7.186554908752441,1729476731529999
-6.004981994628906,1729476731631000
-1.4243881702423096,1729476731731000
-3.462818145751953,1729476731831000
-6.389575958251953,1729476731931000
-6.452252388000488,1729476732031000
-9.008487701416016,1729476732131000
-7.6987528800964355,1729476732231000
-5.1439080238342285,1729476732331000
-5.7236785888671875,1729476732431000
-4.2957353591918945,1729476732531000
-6.000597953796387,1729476732631000
-2.062676429748535,1729476732731000
-5.3556904792785645,1729476732831000
-6.845617771148682,1729476732931000
-4.64768123626709,1729476733032000
-4.842227458953857,1729476733148000
-6.9766926765441895,1729476733248000
-18.858551025390625,1729476741371000
-11.620553016662598,1729476741471000
-14.928997993469238,1729476741572000
-16.972280502319336,1729476741672000
-18.733564376831055,1729476741772000
-18.415332794189453,1729476741872000
-19.265485763549805,1729476741972000
-15.011614799499512,1729476742072000
-17.627487182617188,1729476742172000
-17.694379806518555,1729476742272000
-13.939172744750977,1729476742372000
-15.557964324951172,1729476742472000
-11.293792724609375,1729476742572000
-4.006361484527588,1729476742673000
-6.740220546722412,1729476742776000
-9.376555442810059,1729476742881000
-11.376922607421875,1729476742981000
-8.746454238891602,1729476743081000
-8.60323715209961,1729476743181000
-8.608614921569824,1729476743281000
