altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed,time
40.86086993137006,-1,-1,35.660493365802616,5.43801073947553,-1,26.10659034806117,53.86790493164062,139.7966038264744,-1,1729476332140123
40.86086993137006,-1,-1,35.660493365802616,5.43801073947553,-1,26.10659034806117,53.86790493164062,139.7966038264744,-1,1729476333617800
49.83109688829155,0.41126447916030884,-1,35.66052013640116,14.408237696397016,-1,14.03108003791486,14.346307754516602,139.79667652242858,0.3395325243473053,1729476336896529
39.16749284051314,0.3973320722579956,-1,35.66051304797687,3.74463364861861,-1,12.585393951426417,3,139.79665427475638,0.3395325243473053,1729476337896517
38.90021827990724,0.3115079700946808,-1,35.660502403219155,3.4773590880127117,-1,12.51211473278573,3,139.7966563381195,0.04469732195138931,1729476338896504
38.95835623969879,0.27286383509635925,-1,35.660458839789364,3.535497047804256,-1,13.000579249628794,3,139.79670301138552,0.0370466411113739,1729476340010491
39.00990180799855,0.25544363260269165,-1,35.66045355988727,3.5870426161040214,-1,7.528312112277399,3,139.796721384498,0.04230760782957077,1729476341010478
38.88355980329058,0.22827285528182983,-1,35.66046094279365,3.4607006113960495,-1,6.844436885110496,3,139.79672587960584,0.06003037095069885,1729476342010466
38.67328477963032,0.22317220270633698,-1,35.66048874151161,3.2504255877357906,-1,6.292833347454555,3,139.79672937204964,0.06770346313714981,1729476343010629
38.682705344389376,0.21203765273094177,-1,35.66050446988426,3.2598461524948448,-1,5.082842412202293,3,139.7967264166263,0.03441883996129036,1729476344010649
38.590207898879605,0.20212292671203613,-1,35.660518609852055,3.1673487069850736,-1,4.919623964615975,3,139.7967266529302,0.05848069116473198,1729476345010636
38.39647517099064,0.18599972128868103,-1,35.66053304380825,2.9736159790961096,-1,6.034809429214054,3,139.7967220520393,0.09324503690004349,1729476346010659
38.21853177178476,0.21849949657917023,-1,35.660536360523245,2.7956725798902298,-1,4.965385083490387,3,139.79671957982322,0.038088105618953705,1729476347010678
38.10384245829478,0.20331622660160065,-1,35.660538606026584,2.680983266400247,-1,4.241204686704748,3,139.79671976312773,0.039188217371702194,1729476348010668
38.1038424782455,0.3080157138848601,-1,35.66053678743249,2.6809832863509655,-1,3.173394304320488,3.018226447363034,139.79672080043218,0.039188217371702194,1729476349010098
38.1038424782455,0.7185619110417629,180,35.66053524473568,2.6809832863509655,359.99999924917716,3.0903152749699605,9.230314988643684,139.7967221823466,0,1729476350009554
38.1038424782455,0.7185619110417696,-1,35.660535242035095,2.6809832863509655,-1,4.31122121084578,9.878774747965682,139.79672218198007,0,1729476351008984
37.39341420400888,0.7185619110417696,-1,35.66057491806477,1.970555012114346,-1,49.38802163163608,10.314850226745188,139.79691029961901,0.04524863883852959,1729476356006516
37.39494635630399,0.7185619110422685,180,35.660594348376016,1.9720871644094586,6.8902601331005445e-15,49.38789330706719,13.686587915546937,139.79689390343648,0.08996982127428053,1729476357006043
37.394946354441345,0.7185619110417696,-1,35.66056552845043,1.9720871625468135,-1,40.3894254770514,13.287211820416323,139.79683665814864,0,1729476358005653
37.430968889035285,0.7185619110417696,-1,35.66059577589068,2.0081096971407533,-1,57.92668830750115,13.075182402846371,139.79686368469174,0.024317916482686996,1729476359005288
37.47209483664483,0.7185619110417696,-1,35.66060431554917,2.049235644750297,-1,57.926453318616566,12.9491215335384,139.79689750654836,0.012803172692656517,1729476360004945
37.56279518920928,0.7185619110417696,-1,35.66052237791424,2.139935997314751,-1,45.266750851801255,13.480289186176751,139.79652473757912,0,1729476365003501
37.848614571616054,0.7185619110424989,180,35.660510663452165,2.4257553797215223,360,44.186108218700774,13.586419841053576,139.79649700146354,0.3231044113636013,1729476366003262
37.83591967262328,0.7185619111675353,77.38513056423598,35.66033264553109,2.4130604807287455,148.42090112572274,40.60089260955204,13.61585717473914,139.79666026845857,0.7523922324180551,1729476367003036
37.75685349851847,0.7185619111970517,77.38513056425855,35.66031438997097,2.3339943066239357,142.05929069517092,40.16552021258209,14.213523647286639,139.7966780295447,0.7523922324180551,1729476368002822
38.73695621266961,1.2674131630827794,98.83247177470244,35.66049959925908,3.3140970207750797,142.02434132949028,34.83159489620011,5.519990624157961,139.7968746756348,1.0339268475509464,1729476369002622
38.75647047441453,1.1736732371342835,110.1408007237659,35.66050342067624,3.333611282519996,143.7160248874279,30.920673756958553,5.9811349867500505,139.79683759225574,0.8616992858878515,1729476370002432
38.945401607081294,1.1681266390179295,88.92517634602505,35.660482065531234,3.522542415186763,156.2389067308182,28.18500046867527,6.466264605145485,139.7968271861366,1.055374430327046,1729476371002254
38.55890841316432,1.0495708165258293,100.57188183072634,35.6604951821858,3.1360492212697864,141.36365960471616,26.064899753983877,6.974256940349895,139.7968443472376,0.8390647439061187,1729476372002086
38.303829396143556,1.169354528711016,98.2111128326628,35.660506899499836,2.8809702042490244,151.62132627241596,14.245954527715847,7.348190795263892,139.7967949421121,0.9446828023447418,1729476373001926
38.486466749571264,1.031025091672028,-1,35.66051283665431,3.0636075576767325,-1,14.24595459057527,6.4885827569086665,139.79678977928415,0.048782197320947705,1729476374001777
39.30257299914956,0.44389889105489994,180,35.66055214482638,3.8797138072550297,290.68824359464924,14.24595459057527,5.563644948590736,139.79673773156276,0,1729476385000565
39.30257299914956,0.511668845473171,180,35.66055214482638,3.8797138072550297,98.74970523941032,14.24595459057527,5.8180967197662925,139.79673773156276,0,1729476386000487
39.30257299914956,0.7185619110417696,-1,35.66055214482638,3.8797138072550297,-1,14.245954590575272,6.08387947457335,139.79673773156276,0,1729476387000411
39.30257299914956,0.3612315155240471,180,35.660552282333356,3.8797138072550297,160.37431059214623,14.290837005641174,6.765153543116318,139.79673439677214,0,1729476388000338
39.30257299914956,0.7185619110417696,-1,35.66055227683611,3.8797138072550297,-1,14.287335166019263,6.877457654777408,139.79673453009022,0,1729476389000270
39.30257299914956,0.7185619110417696,-1,35.66055217140224,3.8797138072550297,-1,13.088104846112332,6.705202636572583,139.7967370870507,0,1729476390000203
38.497320155613124,0.7185619110417696,-1,35.660549574566936,3.074460963718593,-1,14.24595459057527,6.947568812691925,139.79672751905434,0,1729476399999683
38.497320155613124,0.7185619110417696,-1,35.66057020245956,3.074460963718593,-1,41.429774201842186,6.998429242685882,139.7966955185839,0,1729476400999640
38.510395529679954,0.7185619110417696,-1,35.66057148370896,3.087536337785423,-1,41.42968929013544,6.01389286515367,139.79668623915316,0,1729476401999600
38.510395529679954,0.7185619110417696,-1,35.66052536917864,3.087536337785423,-1,33.04851579352789,7.02543757306183,139.7964546539391,0,1729476402999561
38.510395529679954,0.7185619110417696,-1,35.660545775974924,3.087536337785423,-1,24.937114926894306,7.510681279109622,139.79668234770463,0,1729476411999412
38.510395529679954,0.7185619110417696,-1,35.66054577598089,3.087536337785423,-1,24.93709842680792,7.519256839371067,139.7966823477712,0,1729476412999403
38.510395529679954,0.7185619110417696,-1,35.66054577598685,3.087536337785423,-1,24.9370819380267,7.55629388134286,139.79668234783773,0,1729476413999393
38.510395529679954,0.7185619110417696,-1,35.66054577599282,3.087536337785423,-1,24.937065464254086,7.625198407869501,139.79668234790435,0,1729476414999381
