dBFS,time
-8.332881927490234,1729476357901000
-4.227226257324219,1729476358006000
-7.4734578132629395,1729476358109000
-8.965460777282715,1729476358213000
-11.233537673950195,1729476358318000
-10.096696853637695,1729476358417999
-5.1191487312316895,1729476358523000
-7.1243157386779785,1729476358625000
-10.031739234924316,1729476358725000
-10.661566734313965,1729476358825000
-13.757402420043945,1729476358924000
-15.984551429748535,1729476359025000
-10.934976577758789,1729476359125000
-9.744158744812012,1729476359224000
-7.472557067871094,1729476359324000
-8.147089958190918,1729476359424000
-9.86630916595459,1729476359524000
-12.924320220947266,1729476359628000
-7.049787521362305,1729476359728000
-10.090676307678223,1729476359828000
-13.200789451599121,1729476359928000
-14.618123054504395,1729476360028000
-15.192450523376465,1729476360128000
-17.432764053344727,1729476360228000
-20.062877655029297,1729476360328000
-16.035690307617188,1729476360428000
-17.465576171875,1729476364625000
-19.48015594482422,1729476364729999
-21.953929901123047,1729476364830000
-23.183610916137695,1729476364931000
-15.530906677246094,1729476365031000
-18.42682647705078,1729476365131000
-16.49599838256836,1729476365236000
-19.23110008239746,1729476365340000
-17.3288516998291,1729476365445000
-19.244373321533203,1729476365547000
-15.917876243591309,1729476365651000
-18.331541061401367,1729476365750000
-19.422042846679688,1729476365849999
-20.478914260864258,1729476365950000
-19.287752151489258,1729476366051000
-19.880220413208008,1729476366151000
-20.718141555786133,1729476366249999
-20.926950454711914,1729476366351000
-19.38190460205078,1729476366455000
-17.593603134155273,1729476366557000
-19.526823043823242,1729476366657999
-19.787702560424805,1729476366758000
-19.24167251586914,1729476366859000
-20.199533462524414,1729476366965000
-18.319910049438477,1729476367064000
-19.11470603942871,1729476367164000
-16.678104400634766,1729476367264000
-19.35221290588379,1729476367364000
-20.128450393676758,1729476367464000
-18.369876861572266,1729476367565000
-20.19878578186035,1729476367669000
-20.341060638427734,1729476367775000
-18.896671295166016,1729476367877000
-18.771699905395508,1729476367980000
-17.25971221923828,1729476368081000
-14.367863655090332,1729476368181000
-17.406951904296875,1729476368286000
-17.785888671875,1729476368391000
-17.474491119384766,1729476368492000
-17.598520278930664,1729476368592000
-19.23065948486328,1729476368697000
-18.038257598876953,1729476368797000
-19.32061004638672,1729476368897000
-21.107545852661133,1729476369001999
-21.33047103881836,1729476369107000
-21.682199478149414,1729476369209999
-22.173728942871094,1729476369313999
-23.35426139831543,1729476369414000
-21.396482467651367,1729476369513999
-19.9248046875,1729476369615000
-19.59900665283203,1729476369713999
-20.981491088867188,1729476369814000
-21.765869140625,1729476369913999
-23.27486228942871,1729476370019000
-23.937231063842773,1729476370124000
-20.244997024536133,1729476370227000
-16.261539459228516,1729476370327000
-18.97906494140625,1729476370427000
-19.35576057434082,1729476370527000
-20.276037216186523,1729476370627000
-22.376863479614258,1729476370727000
-20.413572311401367,1729476370829000
-22.681110382080078,1729476370929000
-21.71841812133789,1729476371033999
-23.319000244140625,1729476371139000
-22.017005920410156,1729476371245000
-23.086149215698242,1729476371350000
-23.606046676635742,1729476371451000
-19.667936325073242,1729476371556000
-22.329675674438477,1729476371661000
-22.084484100341797,1729476371761999
-21.691375732421875,1729476371863000
-22.652462005615234,1729476371964000
-14.212035179138184,1729476372071000
-16.496238708496094,1729476372173000
-18.718957901000977,1729476372278000
-18.162601470947266,1729476372379000
-16.56411361694336,1729476372479000
-18.502235412597656,1729476372579000
-20.090665817260742,1729476372679000
-22.17024803161621,1729476372779000
-20.08407974243164,1729476372881000
-21.059776306152344,1729476372985999
-10.489251136779785,1729476373089999
-13.024813652038574,1729476373195000
-16.685001373291016,1729476373296000
-17.013933181762695,1729476373401000
-19.73184585571289,1729476373507000
-14.624526023864746,1729476373613000
-15.342537879943848,1729476373713000
-16.768909454345703,1729476373815000
-19.756921768188477,1729476373919000
-21.17742347717285,1729476374020000
-22.35273551940918,1729476374125000
-21.913612365722656,1729476374230000
-16.561174392700195,1729476374329999
-18.340301513671875,1729476374431000
-19.007966995239258,1729476374531000
-18.611927032470703,1729476374636000
-23.006105422973633,1729476384799000
-18.866352081298828,1729476384904000
-21.96318244934082,1729476385006000
-23.00887107849121,1729476385111000
-24.64402961730957,1729476385216000
-22.86985206604004,1729476385321000
-23.859949111938477,1729476385423000
-19.825876235961914,1729476385528000
-21.986989974975586,1729476385633000
-19.68745231628418,1729476385737999
-21.703344345092773,1729476385841000
-19.8850154876709,1729476385941000
-21.626907348632812,1729476386046000
-19.143247604370117,1729476386145999
-20.99918556213379,1729476386251000
-18.97614097595215,1729476386356000
-20.22926139831543,1729476386457000
-21.62965202331543,1729476386561000
-20.41223907470703,1729476386665000
-21.05046844482422,1729476386769999
-21.898162841796875,1729476386873999
-23.28666114807129,1729476386973000
-21.394258499145508,1729476387073999
-20.961870193481445,1729476387179000
-22.867528915405273,1729476387281000
-19.92797088623047,1729476387382000
-21.368093490600586,1729476387481000
-21.02574348449707,1729476387581000
-21.906906127929688,1729476387681000
-19.827495574951172,1729476387781000
-21.468395233154297,1729476387881000
-22.937267303466797,1729476387981000
-20.924104690551758,1729476388081000
-21.247522354125977,1729476388181000
-16.948171615600586,1729476388281000
-20.10591697692871,1729476388381000
-20.5748291015625,1729476388481000
-20.813661575317383,1729476388581000
-20.19472885131836,1729476388681000
-22.673141479492188,1729476388782000
-18.59129524230957,1729476388881999
-18.361278533935547,1729476388985999
-18.716341018676758,1729476389091000
-20.270322799682617,1729476389192000
-20.457313537597656,1729476389292000
-20.756319046020508,1729476389392000
-17.757801055908203,1729476389493000
-20.138811111450195,1729476389593000
-18.388011932373047,1729476389693000
-20.59050750732422,1729476389793000
-18.362741470336914,1729476389894000
-20.9202880859375,1729476389999000
-17.002429962158203,1729476390099000
-15.42869758605957,1729476390204000
-18.001693725585938,1729476390309000
-19.692157745361328,1729476390409999
-19.043983459472656,1729476390510000
-17.94249725341797,1729476390609999
-19.29928207397461,1729476390715000
-20.80525016784668,1729476399855000
-21.920629501342773,1729476399957000
-19.071109771728516,1729476400061000
-19.921186447143555,1729476400166000
-20.461231231689453,1729476400270000
-17.974838256835938,1729476400374000
-18.488401412963867,1729476400476000
-19.720191955566406,1729476400576000
-16.869401931762695,1729476400677000
-13.712591171264648,1729476400781000
-15.429140090942383,1729476400885000
-11.725700378417969,1729476400985000
-13.974165916442871,1729476401085000
-16.983888626098633,1729476401185000
-15.773503303527832,1729476401285000
-17.810897827148438,1729476401385000
-15.073278427124023,1729476401486000
-15.797588348388672,1729476401585999
-15.306768417358398,1729476401691000
-13.352477073669434,1729476401791000
-14.932470321655273,1729476401891000
-9.075898170471191,1729476401996000
-11.070082664489746,1729476402097999
-14.355961799621582,1729476402203000
-14.409322738647461,1729476402308000
-11.559348106384277,1729476402409999
-10.667827606201172,1729476402513999
-8.801715850830078,1729476402617000
-7.426318168640137,1729476402720000
-5.322310447692871,1729476402824000
-8.362338066101074,1729476402924000
-8.918167114257812,1729476403024000
-6.175203800201416,1729476403125000
-9.4680757522583,1729476403230000
-9.563774108886719,1729476403335000
-11.193158149719238,1729476403437000
-8.707271575927734,1729476403541000
-7.457722187042236,1729476403641000
-10.641170501708984,1729476403745999
-13.939187049865723,1729476403851000
-18.07032012939453,1729476411965000
-20.623943328857422,1729476412067000
-17.629791259765625,1729476412169999
-18.9157657623291,1729476412269000
-20.843311309814453,1729476412369999
-22.098390579223633,1729476412475000
-16.786489486694336,1729476412580000
-18.22064208984375,1729476412685000
-17.07748031616211,1729476412785000
-18.742570877075195,1729476412889000
-21.508756637573242,1729476412993999
-23.074512481689453,1729476413095000
-17.295656204223633,1729476413200000
-19.686952590942383,1729476413301000
-19.027130126953125,1729476413401000
-19.2143611907959,1729476413501000
-20.060855865478516,1729476413606000
-19.00726318359375,1729476413711000
-14.269025802612305,1729476413813000
-14.607890129089355,1729476413918000
-17.016281127929688,1729476414020000
-18.235177993774414,1729476414124000
-20.03160858154297,1729476414225000
-18.695743560791016,1729476414326000
-20.314897537231445,1729476414427000
-21.890485763549805,1729476414531000
-21.968196868896484,1729476414635000
-21.426467895507812,1729476414735000
-21.20624351501465,1729476414836000
-22.393022537231445,1729476414936000
-18.32602882385254,1729476415040000
-16.071197509765625,1729476415143000
-18.458019256591797,1729476415248000
-15.91858959197998,1729476415353000
-18.51736831665039,1729476415456000
-20.530176162719727,1729476415558000
-21.952287673950195,1729476415660000
-21.3593692779541,1729476415760000
-21.555442810058594,1729476415860000
