z,y,x,time
0.0433502197265625,-0.9998626708984375,-0.0699615478515625,1729477041164247
0.0323638916015625,-0.9897918701171875,-0.0738067626953125,1729477041174249
0.04193115234375,-0.993927001953125,-0.081451416015625,1729477041184252
0.0449371337890625,-0.99322509765625,-0.0694427490234375,1729477041194253
0.0354766845703125,-0.991058349609375,-0.0704498291015625,1729477041204255
0.049163818359375,-0.9954376220703125,-0.0743255615234375,1729477041214256
0.030853271484375,-0.99713134765625,-0.068206787109375,1729477041224258
0.0402984619140625,-1.00152587890625,-0.0621185302734375,1729477041234260
0.044219970703125,-0.9959869384765625,-0.0755615234375,1729477041244262
0.0331878662109375,-0.984954833984375,-0.0772857666015625,1729477041254263
0.0389404296875,-0.9928131103515625,-0.0715789794921875,1729477041264265
0.0453033447265625,-0.99822998046875,-0.0662841796875,1729477041274267
0.0458831787109375,-0.99658203125,-0.0740814208984375,1729477041284269
0.034637451171875,-0.9891510009765625,-0.07720947265625,1729477041294271
0.0434722900390625,-0.992156982421875,-0.07208251953125,1729477041304272
0.0451507568359375,-0.99652099609375,-0.0720062255859375,1729477041314274
0.0399627685546875,-0.9918670654296875,-0.0725555419921875,1729477041324276
0.0376434326171875,-0.9902496337890625,-0.0772857666015625,1729477041334279
0.0453033447265625,-0.99432373046875,-0.0732879638671875,1729477041344279
0.04669189453125,-0.995391845703125,-0.0705718994140625,1729477041354281
0.038665771484375,-0.9899749755859375,-0.07122802734375,1729477041364284
0.0421600341796875,-0.9901123046875,-0.076416015625,1729477041374285
0.045501708984375,-0.992340087890625,-0.077850341796875,1729477041384286
0.041839599609375,-0.9947662353515625,-0.071563720703125,1729477041394289
0.0403900146484375,-0.99298095703125,-0.072845458984375,1729477041404290
0.0427703857421875,-0.9895172119140625,-0.079193115234375,1729477041414292
0.0454864501953125,-0.9919891357421875,-0.075103759765625,1729477041424294
0.0401458740234375,-0.9923095703125,-0.071685791015625,1729477041434295
0.04461669921875,-0.9910125732421875,-0.07525634765625,1729477041444297
0.0438385009765625,-0.990447998046875,-0.0779266357421875,1729477041454299
0.041473388671875,-0.992889404296875,-0.0738525390625,1729477041464301
0.0421600341796875,-0.9931640625,-0.0693359375,1729477041474302
0.0439453125,-0.9915618896484375,-0.075103759765625,1729477041484304
0.0411224365234375,-0.9915771484375,-0.0779571533203125,1729477041494306
0.03912353515625,-0.992523193359375,-0.072784423828125,1729477041504308
0.03875732421875,-0.996917724609375,-0.074127197265625,1729477041514309
0.045196533203125,-0.9920501708984375,-0.0690155029296875,1729477041524311
0.040802001953125,-0.9891510009765625,-0.079803466796875,1729477041534313
0.0507354736328125,-0.992919921875,-0.0758514404296875,1729477041544316
0.0352325439453125,-0.993804931640625,-0.0709991455078125,1729477041554317
0.04296875,-0.9941253662109375,-0.069610595703125,1729477041564318
0.0439605712890625,-0.99322509765625,-0.0773773193359375,1729477041574321
0.0439453125,-0.989532470703125,-0.075958251953125,1729477041584322
0.0361785888671875,-0.992950439453125,-0.0731048583984375,1729477041594324
0.0389862060546875,-0.9928741455078125,-0.0739898681640625,1729477041604326
0.046722412109375,-0.9940643310546875,-0.0755462646484375,1729477041614327
0.0394287109375,-0.991790771484375,-0.072784423828125,1729477041624329
0.04046630859375,-0.9939727783203125,-0.073211669921875,1729477041634331
0.0403594970703125,-0.99102783203125,-0.0769195556640625,1729477041644333
0.0436248779296875,-0.9925537109375,-0.0757904052734375,1729477041654334
0.0418243408203125,-0.99310302734375,-0.07415771484375,1729477041664336
0.04315185546875,-0.9936676025390625,-0.0725555419921875,1729477041674338
0.04412841796875,-0.994476318359375,-0.07464599609375,1729477041684340
0.0391387939453125,-0.9914093017578125,-0.0737152099609375,1729477041694341
0.041351318359375,-0.9916534423828125,-0.075531005859375,1729477041704343
0.0439605712890625,-0.992431640625,-0.0732269287109375,1729477041714345
0.044097900390625,-0.9946746826171875,-0.07293701171875,1729477041724348
0.0380859375,-0.9934539794921875,-0.07244873046875,1729477041734348
0.0413818359375,-0.992034912109375,-0.0749969482421875,1729477041744350
0.0442962646484375,-0.9926300048828125,-0.074554443359375,1729477041754353
0.0423736572265625,-0.9913177490234375,-0.0738983154296875,1729477041764354
0.0429229736328125,-0.99169921875,-0.0743865966796875,1729477041774355
0.0414581298828125,-0.991119384765625,-0.0753021240234375,1729477041784358
0.0442657470703125,-0.9932098388671875,-0.0732574462890625,1729477041794359
0.043304443359375,-0.9904632568359375,-0.0736541748046875,1729477041804362
0.0424652099609375,-0.99237060546875,-0.074798583984375,1729477041814364
0.0437774658203125,-0.9914703369140625,-0.073944091796875,1729477041824364
0.042205810546875,-0.9921112060546875,-0.0733642578125,1729477041834367
0.046661376953125,-0.9927825927734375,-0.0725860595703125,1729477041844369
0.044891357421875,-0.9905853271484375,-0.073944091796875,1729477041854371
0.04412841796875,-0.991485595703125,-0.075714111328125,1729477041864372
0.04132080078125,-0.9906463623046875,-0.0746002197265625,1729477041874374
0.045013427734375,-0.9924163818359375,-0.073822021484375,1729477041884376
0.0464935302734375,-0.99273681640625,-0.0754852294921875,1729477041894378
0.0418548583984375,-0.991302490234375,-0.0753021240234375,1729477041904380
0.0375518798828125,-0.9926910400390625,-0.07293701171875,1729477041914381
0.0397186279296875,-0.993804931640625,-0.0738525390625,1729477041924383
0.0422515869140625,-0.995574951171875,-0.07403564453125,1729477041934385
0.038360595703125,-0.992828369140625,-0.073486328125,1729477041944387
0.0396881103515625,-0.993438720703125,-0.0741729736328125,1729477041954388
0.0396270751953125,-0.9949493408203125,-0.0724029541015625,1729477041964390
0.0421142578125,-0.9936065673828125,-0.072418212890625,1729477041974392
0.040740966796875,-0.9925994873046875,-0.0730743408203125,1729477041984394
0.040130615234375,-0.993072509765625,-0.0738067626953125,1729477041994395
0.0414886474609375,-0.994537353515625,-0.072418212890625,1729477042004396
0.0423126220703125,-0.9933624267578125,-0.07281494140625,1729477042014399
0.0413970947265625,-0.99298095703125,-0.0723419189453125,1729477042024401
0.0415191650390625,-0.992767333984375,-0.07427978515625,1729477042034403
0.040802001953125,-0.9935455322265625,-0.0734405517578125,1729477042044404
