dBFS,time
-35.040740966796875,1729477041091000
-32.466270446777344,1729477041196000
-31.69788932800293,1729477041297999
-32.87496566772461,1729477041397000
-31.97802734375,1729477041497999
-32.07046890258789,1729477041598000
-30.704408645629883,1729477041697999
-29.770172119140625,1729477041798000
-28.773624420166016,1729477041897000
-22.247817993164062,1729477042000000
-25.002662658691406,1729477042113999
-22.575424194335938,1729477042215000
-25.077836990356445,1729477042315000
-27.65609359741211,1729477042415000
-27.949222564697266,1729477042515000
-26.770605087280273,1729477042615000
-28.067625045776367,1729477042715000
-27.08913230895996,1729477042815000
-25.423280715942383,1729477042915000
-24.69644546508789,1729477043015000
-26.522642135620117,1729477043115000
-28.148967742919922,1729477043215000
-20.249671936035156,1729477043315000
-22.111957550048828,1729477043415000
-13.00460147857666,1729477043516000
-15.755847930908203,1729477043616000
-17.632009506225586,1729477043716000
-16.737651824951172,1729477043833000
-17.543119430541992,1729477043933000
-15.2254056930542,1729477044033000
-17.161855697631836,1729477044149000
-8.269596099853516,1729477044249999
-10.850565910339355,1729477044350000
-13.090574264526367,1729477044449999
-14.240459442138672,1729477044550000
-8.708887100219727,1729477044649999
-9.611454010009766,1729477044750000
-5.052823543548584,1729477044849999
-7.29252815246582,1729477044950000
-8.84636402130127,1729477045049999
-11.811419486999512,1729477045150000
-9.710893630981445,1729477045249999
-4.135960102081299,1729477045351000
-6.693056583404541,1729477045449999
-9.579501152038574,1729477045551000
-9.692292213439941,1729477045651000
-5.273164749145508,1729477045751000
-8.064759254455566,1729477045851000
-9.761741638183594,1729477045951000
-7.304832458496094,1729477046051000
-8.052520751953125,1729477046151000
-6.516430854797363,1729477046251000
-7.263884544372559,1729477046351000
-6.505478382110596,1729477046451000
-8.691778182983398,1729477046551000
-7.786476135253906,1729477046651000
-1.7045564651489258,1729477046752000
-4.014062404632568,1729477046852000
-4.673254013061523,1729477046969000
-4.303495407104492,1729477047068000
-5.625735282897949,1729477047175000
-6.552052974700928,1729477047285000
-1.8071329593658447,1729477047385000
-3.510389804840088,1729477047486000
-3.595198154449463,1729477047585999
-3.5552427768707275,1729477047686000
-4.294299125671387,1729477047785999
-3.066403865814209,1729477047886000
-6.421131134033203,1729477047985999
-8.468371391296387,1729477048103000
-5.591248989105225,1729477048209000
-3.874847650527954,1729477048320000
-5.503010272979736,1729477048420000
-5.709355354309082,1729477048520000
-8.13266372680664,1729477048620000
-11.411861419677734,1729477048720000
-13.228361129760742,1729477048820000
-11.859315872192383,1729477048920000
-1.9806383848190308,1729477049037000
-4.0593461990356445,1729477049137000
-2.9366509914398193,1729477049244000
-6.7706780433654785,1729477049353999
-4.328242301940918,1729477049454000
-7.253226280212402,1729477049553999
-8.955953598022461,1729477049654000
-12.555354118347168,1729477049771000
-15.142292976379395,1729477049871000
-16.8122501373291,1729477049971000
-10.187125205993652,1729477050071000
-13.331663131713867,1729477050171000
-12.911745071411133,1729477050288000
-15.55449390411377,1729477050388000
-16.96418571472168,1729477050488000
-15.827812194824219,1729477050588000
-17.995874404907227,1729477050688000
-17.4800968170166,1729477050788000
-14.995149612426758,1729477050888000
-10.232563018798828,1729477050988000
-12.606938362121582,1729477051088000
-15.396925926208496,1729477051189000
-10.105403900146484,1729477051289000
-6.052823543548584,1729477051389000
-7.871001243591309,1729477051489000
-5.864083766937256,1729477051589000
-9.435261726379395,1729477051689000
-11.922776222229004,1729477051789000
-12.16483211517334,1729477051889000
-12.503445625305176,1729477052006000
-7.759250640869141,1729477052105999
-11.38569450378418,1729477052223000
-7.704904556274414,1729477052344000
-9.773983001708984,1729477052440000
-10.252277374267578,1729477052540000
-11.017184257507324,1729477052640000
-8.878005027770996,1729477052740000
-11.903153419494629,1729477052840000
-14.575653076171875,1729477052940000
-13.409125328063965,1729477053040000
-16.231122970581055,1729477053158000
-15.274669647216797,1729477053257000
-13.882309913635254,1729477053357000
-17.32021141052246,1729477053457000
-17.766801834106445,1729477053574000
-16.883056640625,1729477053673999
-12.912829399108887,1729477053774000
-15.9197359085083,1729477053873999
-9.995580673217773,1729477053991000
-12.132342338562012,1729477054091000
-15.061595916748047,1729477054191000
-14.038862228393555,1729477054291000
-11.81493091583252,1729477054412000
-13.146175384521484,1729477054508000
-15.746174812316895,1729477054608000
-17.301172256469727,1729477054708000
-14.387592315673828,1729477054825000
-10.730460166931152,1729477054925000
-12.511237144470215,1729477055025000
-15.197011947631836,1729477055125000
-18.127927780151367,1729477055225000
-17.87700843811035,1729477055325000
-16.443954467773438,1729477055425999
-18.71323013305664,1729477055526000
-12.989444732666016,1729477055625999
-11.493124008178711,1729477055726000
-6.367957592010498,1729477055825999
-7.833977699279785,1729477055926000
-10.298924446105957,1729477056025999
-12.258942604064941,1729477056126000
-13.337026596069336,1729477056225999
-14.551716804504395,1729477056326000
-18.015453338623047,1729477056425999
-14.748100280761719,1729477056526000
-18.24660301208496,1729477056643000
-20.4583683013916,1729477056743000
-23.56581687927246,1729477056843000
-25.87909698486328,1729477056943000
-25.580684661865234,1729477057060000
