altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed,time
58.12056980728569,-1,-1,35.70351102341715,22.1101594984478,-1,17.11887919889565,30,139.71951374271285,-1,1727793980434489
58.13837578686537,-1,-1,35.703468822833344,22.127965478027477,-1,17.19978624215469,30,139.7195158025466,-1,1727793986292097
58.09733586327796,-1,-1,35.703468822833344,22.08692555444007,-1,17.19978624215469,30,139.7195158025466,-1,1727793992303488
58.09960560815101,-1,-1,35.703468822833344,18.91208653466468,-1,17.19978624215469,30.009113303258097,139.7195158025466,-1,1727793997189080
58.2536224347353,-1,-1,35.703468822833344,22.243212125897408,-1,17.19978624215469,30,139.7195158025466,-1,1727793998522764
58.12850745767973,-1,-1,35.703468822833344,22.11809714884184,-1,17.19978624215469,30,139.7195158025466,-1,1727794004409983
58.111490083213,-1,-1,35.703468822833344,22.10107977437511,-1,17.19978624215469,30,139.7195158025466,-1,1727794016351285
