dBFS,time
-19.535682678222656,1729476776503000
-16.10251808166504,1729476776603000
-17.4541072845459,1729476776703000
-19.512115478515625,1729476776803000
-16.88584327697754,1729476776903000
-18.227062225341797,1729476777003000
-14.53345775604248,1729476777120000
-11.512778282165527,1729476777220000
-13.426674842834473,1729476777321000
-15.30755615234375,1729476777437000
-12.647855758666992,1729476777537000
-14.000131607055664,1729476777637000
-14.733495712280273,1729476777737000
-15.904452323913574,1729476777837000
-13.673885345458984,1729476777937999
-11.319982528686523,1729476778037000
-14.476629257202148,1729476778137999
-7.389687538146973,1729476778237000
-9.098474502563477,1729476778337000
-11.195222854614258,1729476778437000
-12.02532958984375,1729476778537999
-13.783324241638184,1729476778638000
-16.064374923706055,1729476778737999
-15.929811477661133,1729476778838000
-5.603425025939941,1729476778937999
-8.07006549835205,1729476779038000
-5.880435943603516,1729476779137999
-8.896797180175781,1729476779255000
-12.160406112670898,1729476779355000
-14.785772323608398,1729476779455000
-16.549114227294922,1729476779555000
-9.035385131835938,1729476779655000
-11.933956146240234,1729476779756000
-6.26324462890625,1729476779855000
-1.6936347484588623,1729476779955000
-5.075351238250732,1729476780056000
-7.938530921936035,1729476780156000
-2.646746873855591,1729476780256000
-5.754136085510254,1729476780356000
-8.59803295135498,1729476780456000
-10.518921852111816,1729476780556000
-13.449555397033691,1729476780656000
-15.292363166809082,1729476780756000
-11.490327835083008,1729476780857000
-11.608386993408203,1729476780974000
-13.652134895324707,1729476781073000
-15.690199851989746,1729476781173000
-14.69023609161377,1729476781273000
-16.393146514892578,1729476781374000
-9.560835838317871,1729476781473999
-11.563655853271484,1729476781574000
-14.240175247192383,1729476781673999
-11.579774856567383,1729476781774000
-12.70684814453125,1729476781873999
-11.233797073364258,1729476781974000
-12.8351469039917,1729476782073999
-14.542181015014648,1729476782174000
-15.598361015319824,1729476782273999
-13.034928321838379,1729476782374000
-11.386479377746582,1729476782475000
-13.381505012512207,1729476782574000
-15.566335678100586,1729476782673999
-4.1620192527771,1729476782775000
-7.772867679595947,1729476782875000
-7.062415599822998,1729476782975000
-8.190086364746094,1729476783075000
-10.718023300170898,1729476783175000
-9.487122535705566,1729476783275000
-9.373762130737305,1729476783375000
-11.857198715209961,1729476783475000
-13.107150077819824,1729476783575000
-12.42210865020752,1729476783675000
-14.044228553771973,1729476783776000
-8.200597763061523,1729476783876000
-9.943750381469727,1729476783992000
-13.18879508972168,1729476784109000
-16.35212516784668,1729476784209000
-10.109755516052246,1729476784313999
-13.146137237548828,1729476784425999
-15.549955368041992,1729476784526000
-13.907990455627441,1729476784625999
-10.28264331817627,1729476784726000
-11.01358413696289,1729476784825999
-11.983017921447754,1729476784926000
-13.806479454040527,1729476785025999
-15.768075942993164,1729476785127000
-17.803020477294922,1729476785243000
-16.7475643157959,1729476785343000
-18.049104690551758,1729476785443000
-14.563743591308594,1729476785544000
-17.217710494995117,1729476785660000
-13.7787504196167,1729476785760000
-16.48219108581543,1729476785861000
-15.670303344726562,1729476785977999
-17.070919036865234,1729476786078000
-15.988992691040039,1729476786177999
-17.843242645263672,1729476786278000
-19.413787841796875,1729476786377999
-16.973541259765625,1729476786478000
-18.089649200439453,1729476786577999
-14.393450736999512,1729476786678000
-15.750855445861816,1729476786777999
-17.93688201904297,1729476786878000
-19.920612335205078,1729476786977999
-17.614192962646484,1729476787078000
-19.33261489868164,1729476787177999
-16.38626480102539,1729476787278000
-18.804454803466797,1729476787377999
-19.868385314941406,1729476787479000
-18.481138229370117,1729476787595000
-17.899925231933594,1729476787695000
-16.0502872467041,1729476787795000
-14.289359092712402,1729476787895000
-15.959009170532227,1729476787995000
-13.588666915893555,1729476788095000
-15.868117332458496,1729476788201000
-18.63479995727539,1729476788313000
-10.544679641723633,1729476793417000
-12.4042329788208,1729476793517000
-9.950963020324707,1729476793616000
-11.67372989654541,1729476793716000
-12.934060096740723,1729476793817000
-11.212596893310547,1729476793917000
-12.673538208007812,1729476794017000
-14.597930908203125,1729476794117000
-16.851648330688477,1729476794217000
-15.53276538848877,1729476794317000
-17.33429527282715,1729476794417000
-13.022208213806152,1729476794517000
-11.500470161437988,1729476794617999
-11.479267120361328,1729476794718000
-10.782835960388184,1729476794817999
-11.923888206481934,1729476794934000
-13.258825302124023,1729476795035000
-13.685884475708008,1729476795135000
-11.470132827758789,1729476795235000
-12.301777839660645,1729476795335000
-14.835640907287598,1729476795452000
-16.74287986755371,1729476795552000
-17.619619369506836,1729476795651000
-11.612920761108398,1729476795752000
-14.272706985473633,1729476795852000
-16.16048812866211,1729476795952000
-18.523460388183594,1729476796052000
-7.684402942657471,1729476796152000
-7.984079360961914,1729476796252000
-17.540536880493164,1729476800388000
-15.731972694396973,1729476800489000
-17.640933990478516,1729476800589000
-17.422622680664062,1729476800689000
-16.718948364257812,1729476800789000
-18.410856246948242,1729476800889000
-19.141759872436523,1729476800989000
-18.785659790039062,1729476801089000
-15.808698654174805,1729476801189000
-17.47209930419922,1729476801289999
-18.996826171875,1729476801389000
-18.82480239868164,1729476801489999
-16.27066993713379,1729476801590000
-18.789794921875,1729476801689999
-16.36299705505371,1729476801807000
-18.216941833496094,1729476801907000
-18.141286849975586,1729476802007000
-19.16872787475586,1729476802107000
-18.784732818603516,1729476802207000
-20.221351623535156,1729476802307000
-16.871074676513672,1729476802407000
-18.760574340820312,1729476802507000
-16.73118782043457,1729476802607000
-18.4326229095459,1729476802707000
-19.053930282592773,1729476802807000
-17.60620880126953,1729476802907000
-18.20332145690918,1729476803008000
-18.131114959716797,1729476803108000
-16.7518367767334,1729476803208000
-16.74898910522461,1729476803308000
-16.671619415283203,1729476803408000
-18.30663299560547,1729476803508000
-18.679790496826172,1729476803608000
-11.8422269821167,1729476803715000
-14.225192070007324,1729476803825000
-16.409799575805664,1729476803941000
-16.23141860961914,1729476804041000
-13.58273983001709,1729476804141000
-15.754819869995117,1729476804241000
-17.412960052490234,1729476804342000
-12.253232955932617,1729476804459000
-14.669960021972656,1729476804559000
-16.842660903930664,1729476804659000
-16.76324462890625,1729476804759000
-17.591331481933594,1729476804876000
-17.252119064331055,1729476804976000
-18.033267974853516,1729476805076000
-18.4002628326416,1729476805176000
-18.70630645751953,1729476805276000
-19.068880081176758,1729476805376000
-17.019548416137695,1729476805476000
-18.037580490112305,1729476805576000
-19.10541534423828,1729476805676000
-18.688493728637695,1729476805783000
-19.947620391845703,1729476805893000
-21.121280670166016,1729476805993000
-20.043888092041016,1729476806093000
-21.35163688659668,1729476806193000
-15.478903770446777,1729476806294000
-17.556835174560547,1729476806393999
